#name	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40
15	1.16198860618542	-0.00181099023404388	0.738609331478986	-1.72998289198615	0.375992558257334	0.459444131402361	-0.951465493509346	2.29378738426143	0.305252325091197	0.669897860535834	-0.224895671544515	0.148325459644690	0.186090977571083	-0.729413352942818	1.49667267944447	-1.82794639026733	-0.142339813982118	0.319338386230135	0.495106855573233	0.526238237406078	-0.407304773454249	-0.373216919618507	-1.06563953849375	0.322633560929746	-0.684385532466094	1.46911412024869	0.732863798710336	-0.057107165684562	0.707388263123287	-0.560101261051923	-0.882714755944871	0.785192125842203	0.0113891908733637	0.257262507323927	0.52834972370805	-1.34379193790097	0.545832843267423	0.00530188320490821	-0.531078931486364	3.09189451311329
16	-1.72569752261767	-1.79550707206513	-0.458668993441483	-0.499736075322215	0.00520274720500091	0.47155436610648	0.351024673189907	-1.24014112513409	-1.08562179676149	-1.13244980778472	0.640794345832534	-0.199475308002349	1.05186332905398	-0.6210965399081	-2.51510721797737	1.40047281683724	-0.546532818632462	1.09510892584682	-1.37215962255282	1.20654026861900	0.252191622959485	0.172410198214204	-0.454636740623628	0.773666020615248	-0.820461878872801	1.30968388421439	-2.10532486560367	0.126339801602360	-1.01827224424234	1.14785245280990	-1.61876672201818	0.117272206097976	0.499988146298835	-0.254617928233876	-0.396658312931854	0.470684881216492	-1.10014694877867	0.700455855213759	0.563490314661824	0.335030705565253
17	0.459277473905649	-0.252801627510763	-0.232535726189712	-0.0981627377661058	-0.516667426162018	-1.60684159374558	-0.738412902579936	-0.0849808717668675	-0.149224073496739	-1.04370866942566	0.197006784587649	-0.741719744024639	-3.0275597202799	-0.440893866661624	0.196932693718167	0.0840824414529705	1.25848479760488	-1.14057011566136	0.651339968302439	1.22587269572730	0.740603835650395	0.232591155752223	-0.437328997204546	-0.708904959649427	-1.39075420813116	0.76660918182421	-0.6544466946247	-0.279517096132362	-1.41344501275135	0.447179020314598	-0.962892211072073	1.59893663207134	-0.117293691053404	-0.656700498238144	0.244850033749272	-0.969296645773278	-0.901792855158556	-0.0793211513805367	0.0481472993181246	-0.460173635799007
18	0.0777216818546428	0.589342144021895	-0.00539830951259823	0.0774565609971847	-0.83178168132466	-0.610308760530451	-0.447282620551786	0.270788038096297	0.968809980815323	0.375083935146428	-1.17630798111621	-0.0277600352549372	-0.75899207606109	1.60045359700688	-0.235492275191013	-1.18715362703186	0.69464415906279	0.136371782129787	-0.122247805089750	0.200875304699438	-1.91253081357201	0.5859119937951	-0.457094836397253	-2.26939514045831	0.55733106097626	1.05786122694676	-0.893988662331599	-1.33923203516513	1.07956328717523	0.100632440162666	1.17485663446819	-2.40053144587847	1.20792154938880	-0.0390666433808936	0.0589284014893437	0.62414578133295	0.195386049177935	-1.22678326413325	-0.322789208852275	-0.965747881816106
19	-1.09169939757995	0.500378060602939	-1.35336758772737	-0.171096410408422	-2.18816098005580	-1.54183948894402	-0.237105539769576	-0.211089094047747	1.06252638067765	-0.902739536989849	0.636852793035574	1.45615420151573	-0.529557213525009	-1.32316649737502	0.954570344622906	-0.423749297051138	0.555665230011141	-1.51170883668943	1.11701744545379	-1.10494096336407	0.964919749739299	0.103083601132935	-0.137994121599359	-0.797255317239164	-0.397553827737178	-1.38664862171198	1.21947864624002	0.172049353469599	-1.65992996973587	1.26307268624605	-1.02884782188131	-0.191285106417130	1.55922636007973	-0.745009110965913	0.549698647650305	0.897025865527874	-0.653768073530138	1.38640422235033	-0.317565893073682	0.61785374086504
20	-0.100169763291793	0.590268887788683	-1.64409359915174	0.561243908685268	-0.541440032548164	0.36538504057543	0.474397301257809	1.31934783986372	-0.0365524291146049	0.454695331446781	0.414727857309793	-1.35110976968828	-2.03506914020755	-0.66816474222312	1.58780099699293	0.981998232018946	-0.490944519256319	-0.156498728141871	0.197661565162721	-1.07464504789035	0.687408231808823	-2.08773202995898	0.984803491383992	-0.836564507098893	-0.499663579123141	2.70574166244313	1.53384233095442	0.419864372702625	0.0200164475805387	-0.334951720985131	1.75517916520711	-0.649426695018453	-0.994249392611127	-1.22824846482419	-1.81242958546643	0.224160540306928	-0.800003430208959	-1.81641680447497	-2.36673921978155	1.63182258707794
21	0.158073253207712	-0.504030155674496	-0.31294030022541	0.0529219340092887	-1.02723776389689	0.703998508300062	-0.782064761536185	1.04812634973268	-0.602368438323254	0.421495698900517	0.632539944984349	1.03915566895404	-0.319081042623898	0.145848263980693	0.0438993611289443	-0.544376583411296	-1.28908695707505	-1.14750300711098	-0.978863954180459	-1.06651738316783	0.728597942015175	1.04269130303924	0.957428159079902	-0.792075586005195	0.392703931948725	-0.196287733122258	1.83078853864204	-0.92929173819162	0.44460721857325	-0.0860230671252734	-0.901624837285019	0.57744972208913	-0.463830304143428	-0.816256294659659	0.688751764979829	-0.92191475109237	0.604990304170388	-1.08273491891842	0.831639496921696	-0.838016132220776
22	1.40540822764684	-0.334143895381088	0.68816894768516	0.929691020462688	-0.302279313758884	0.136455927563441	-0.0214205894908835	1.74328228551838	1.31402492123583	0.364300901827606	0.542380853003638	-0.900671421658038	1.26833192691645	0.601708408601839	2.59783446266036	-0.765781509122054	0.527872087680609	0.570872295040873	0.454316245968196	0.812162683041055	-1.81676936160128	-0.616340716153168	0.123025381707430	-0.162667947554762	-1.07415959621563	0.216462175017586	-0.371349851287935	0.498620834782648	-0.114792616184253	-0.0952807424532341	-0.105345180907017	-0.974116613587641	-0.484750619543821	-0.702760615472503	1.61256837084869	0.583199846159608	0.141523536615517	-0.995816317385552	1.39306047959428	-0.502705425878028
23	1.15460238059285	1.25317597949522	1.27916810049933	-0.771178749010871	1.52759173622964	2.93083064962378	0.649741924525227	0.847363437074824	1.30777480852169	-0.0506163432590932	1.4244057684932	0.981985419601184	-1.22991319745357	0.264751470026384	-0.594349205627362	1.43737138458522	0.126349466652458	-0.263890236488227	0.197658354700899	-0.603976523306613	-0.65646480623716	0.203744191742681	0.440161936451396	-0.573274151977573	0.961743150744713	0.00872376156199826	-0.803020004966028	1.63855719333242	-0.682487091758002	0.474117593845450	0.577687959323793	-1.53073243894813	-0.108030470675642	0.93008546287737	-0.0529259300040701	-0.54348486381535	-1.56085828995767	-0.433648142617817	0.379471422723779	0.339693074191856
24	-0.194590591845863	1.31826711086134	0.290738661018368	-0.872822850898404	-0.916692215223963	0.945970865343189	0.0473886559092317	1.36064969799424	0.649161512216184	0.381959179356478	-0.411716413570972	-0.115764664616142	0.499188218767046	1.40746236151068	-0.223464495083247	-0.140554309248296	2.28401246178907	-0.330522128893860	0.26668454281623	-1.58407068786805	0.413236999718537	-0.125761290625553	1.28003449499147	-2.30287520433376	-0.378623901070186	-0.73617162713537	-0.246915834253042	1.01446761942835	0.828759142270704	0.254113195106570	-0.826663490158022	0.109035492071627	0.409646788982201	0.167614040075993	-0.511844355006332	-0.601721971285399	-1.42046988478876	-0.859295885061294	-0.143231336928805	-0.192992321812865
25	0.550531247636893	-1.21028629016547	0.772518289612362	0.491324288681386	0.0110718054365393	0.438666401585115	-0.00609044945804147	-0.926636908923419	0.419850918413506	0.418458430556395	-0.602916707891462	-1.2606075965359	0.344400212629165	1.94701065037772	-0.211918741007922	-0.667509576178419	-1.07399781314982	2.31680718040712	1.13287755701590	-1.96408451817279	-0.955922793911466	-0.156548524165238	-1.55803544756627	-0.514978883998555	-0.499778880393647	-2.12563393170935	-0.351030792830355	1.16807041564817	-2.32825520893825	1.15886376090649	-0.98872418565674	-0.115340663302201	-1.15464529717709	-0.0119525188462247	3.29656265520572	-0.62610524357806	0.234313326032719	0.238603366442740	0.599104354642628	-0.948008724631044
26	-0.511047113383871	1.55593909496218	-0.391750465444903	-0.833976758397526	0.737167730163475	0.419024541851875	-1.08899902465143	0.0664929193459885	2.50892306749873	-1.4366148477805	1.40494746157549	-0.169009258515844	-2.43851942779392	0.381633261942702	0.000223501591414721	0.360144748155419	-0.887211142351087	-1.52541289335774	-1.96860033522049	-1.99299542389084	0.831939903234006	1.95780123306630	0.512375761338522	-1.49776337753399	-2.11785101431596	1.16166108941514	-0.0365388440652381	-0.0835483376758058	-0.210412340621833	0.152009929480485	-1.06993932269973	1.95196397084935	0.455079241818261	-0.491931507177201	-1.21540396467126	-1.69011744292320	-0.316477578718369	0.404510803151499	1.14147286627654	-1.28938252186458
27	0.278602858568683	-2.14256035630829	1.19201905642914	-0.604675894350785	1.70190057059813	0.40007076697351	1.55547123261995	0.754881467741647	2.20281409201772	0.300176107699434	1.22022008655891	0.448782165319224	1.50530068672902	1.34629383547268	1.23104832689960	-0.130172320522442	-1.03170669137654	-0.0377548272451871	0.105918986493931	-0.879343273754806	-0.991994289690734	-1.54328468564539	-0.0325416784520113	1.1151145821109	-0.293643167168642	0.866583770686145	-0.437925362735825	-0.507164020514483	0.478999529050784	1.10168777331131	0.0893005165140563	0.386905029993844	0.337293678609405	0.402970100158167	0.318632396889163	-0.132402204182621	-0.993030394317888	-0.137796438915900	0.93339882426631	1.56980742148375
28	1.39473007506986	1.24240264095621	-1.49242282387777	0.0540313452434684	-0.837950008917146	-0.264284599409241	1.25042953758555	0.349195563799403	-0.0290529884748307	0.187823450039466	0.434598038431827	-0.136877424873581	-0.476096501900415	0.184592520098387	0.810807366981163	-0.0107714826202049	0.745531988608998	0.0324070595676168	-2.31700560565679	0.482454433905159	0.698293628911772	-0.0766811082507925	-0.523678465954328	-1.00231005407193	0.992966330537506	-0.757057502671928	1.43750542498192	-0.0337164522074918	-0.118967848156815	-0.3950603500187	-0.670068006835933	-1.06267856361664	1.33173768724528	0.508710901581226	-1.66571120669374	-0.677793934892365	0.90478994977397	-0.476600433759674	0.161652138792897	-0.77166822484502
29	1.36337231024680	-1.16397905938180	1.39166493059749	-1.82567919485987	-0.606384200961536	-0.952760551409931	1.02950201283721	1.00118486533891	1.75604680368671	1.11186525074565	0.0235623185534553	0.955438192861466	0.0571011250730517	0.230049147255547	0.486247666593524	-0.284797149522822	0.269419209995095	0.762939374361639	0.100756694355392	-0.705709777976043	0.287119533150199	-1.95259196287784	0.691019965189932	0.332957953861771	0.818099951545081	-1.04393719304589	0.730934782307462	0.0693118294453546	1.51485325657167	-0.242343508187845	1.67759768978794	0.88841255520308	1.17875568429723	1.24010315689583	0.445158243780987	-0.0959771841479692	-1.26735864769748	0.316528073114305	0.503161941850727	0.910017148596649
30	-0.245708031312541	-1.80151733961708	1.23146014262196	0.432524909079461	-0.681905846915391	-1.15375244956570	0.154023654683828	-0.197037885514254	1.63592281674957	0.954254027062458	-1.21628730506525	0.171749435158612	-1.52896837128108	-0.726260491843121	0.061317520961998	0.241701347051783	-1.12333228298087	1.01929290629225	-0.892597971552349	0.185490543614870	-0.199941896925618	0.236832949610059	2.09053829306934	0.208110976930172	-0.459156956934714	-0.491711111787793	-1.17054801392093	-1.22190901900427	-1.10869027827228	0.340784440642171	-0.74330523906009	-0.792131306140111	0.346351230294997	0.245453816326611	0.347986767999478	2.55409194735814	-0.614868975463513	-1.67065394386384	-0.175850559007203	-2.8204761317695
31	-0.33611428599829	0.418788084149548	0.305090807311979	-0.589609559502906	0.656928167282066	-0.102261924311864	0.254028510730374	-1.8159987818327	1.29526811973103	1.53888443310350	0.942061277686581	1.91717853601082	0.0971193373655772	-0.570321784726743	-0.277260878964638	-1.43189515364706	-0.346435629354274	-1.11586794691645	-0.142369825043512	-0.00261527294945938	0.108448952103442	0.569375599818003	0.679835012778546	0.413644466660045	0.314970188336518	0.411180251054612	0.150710733770012	-1.35363933563673	-1.01993255962420	-0.594351940742731	0.718579887946538	0.139821054311715	-0.625226474496244	-0.92717494415789	0.78483502981275	0.525428018245768	-0.176281749496176	-0.74417713495801	-0.84131154401083	-0.268836494678507
32	1.19845817539603	-1.71253158481149	1.24322021526157	0.0546475753892975	0.72318863926754	-0.265298487972551	-1.81594585818245	-0.146700820111483	-0.910827207945023	-1.16676623171436	-0.152375803075847	0.602401210976045	-0.699668509240195	-1.53647105133126	-0.209640658990659	0.272250441320856	-0.95870663025098	0.131267944555993	-1.50808703612083	2.17146382816523	0.974409155425818	-0.723920405472531	-0.0134521861961997	1.19598161927471	-2.26430836450732	-2.26738266995937	-0.401839376470505	-1.10099232238719	0.31577808473486	-0.802423195094828	-1.8612820501376	-0.350248244442037	0.179442042789191	0.191622408388756	-1.24080266456619	-0.312320727224944	0.369089126382295	-0.453749180760823	0.889178879412457	0.139013181156953
33	-0.182952647026447	-0.477613526699633	-2.23081717569208	-1.05658296355628	0.164367285841014	-0.152940247292959	0.0742253006088251	1.07985308897546	1.02113674571280	-0.308798591732646	0.73954804804371	1.14858448802467	0.097002052406891	0.746710980853693	0.0571655070225244	0.765331302698162	-0.379273772518262	-0.355516885778148	0.410453977300689	-0.70510199500572	0.34516118205147	-0.0225143375340662	0.187635991053383	-2.07646347554902	-0.611123486425289	0.0714179400914967	0.301784678754727	0.973833462847837	0.00237160438144574	0.468483845320404	-1.24185063831730	2.37523996299647	0.20729908507511	-0.941436351286381	-1.17749572075056	-1.11912709487229	-1.83353754817149	0.626319064781244	0.607084548874034	-0.216039155612551
34	1.80293609056012	-1.48534424117539	1.13845704897088	1.35360310827877	-1.42989097797080	-0.659634371679413	0.117459415246896	-0.520684931420767	0.759215491346637	0.789202543414095	0.692639727073017	0.366838259408948	1.14508066537807	1.19138040808201	-0.655357728829669	-0.274652471952248	0.703851782624289	-1.23982057375371	-1.02009208660492	-0.704406468814203	0.68646140055396	0.0134531240920346	0.51024185101772	0.285782581329951	-0.0545945347022521	-1.04884276486043	-0.280690541243324	1.04934683944721	-1.37012024739844	-2.13717840874895	1.82131999034439	-0.757568649761946	-2.13771875589996	1.17964413312896	0.825893147262455	-1.01410804395601	-0.54866834725311	-0.585382689698695	0.67223712839896	0.506388047516665
35	-0.60505635281696	0.110131383750345	-1.07065980364852	0.0766379082061208	0.761397713809557	-0.906896900902383	1.40326943473492	1.55788676612253	-0.95253428135361	-0.0182963302639084	0.91019375070222	0.637839262768417	-0.328971071771987	0.234364934860618	-0.799110966056741	-0.21807395082067	0.85462540949629	-0.377973544091173	-0.543525148873535	0.514195591096571	-0.0427186039256972	0.170507657029861	0.162653643574696	0.583049654371815	-2.05230831027615	-0.568771228527433	-0.594961113170854	2.29675040055371	0.218968390908088	0.410149623601087	1.45435775553048	-1.55119931364292	-0.069219118306027	1.24909669834498	0.61729824952033	0.442789829526309	-0.665499421555503	1.55110570468279	-0.300088719634506	-0.587141476105396
36	-1.08567363355139	-1.31174768827082	0.478604001611227	0.228038058826332	1.15606452710317	0.721154060247914	-0.273932253650864	-0.80675118427574	0.231482180366667	1.45725927872709	1.08449786172973	-0.049334726648727	1.61982993191802	1.22244122811385	1.15290772714932	-0.918324888229781	-0.607698080326959	0.805125064029492	-0.419011549778737	0.0493386059043416	-1.34794751054422	-0.951991760652265	-1.82795476086966	-0.726478833762316	-0.427125243018449	0.57215990397113	0.0668117650965425	0.753126073504831	0.157037725293631	-0.935795952464841	0.649381505174836	-0.833140113096484	-1.08545751408884	-0.0166917575394036	0.703813068079523	0.634003552470937	1.94576341452088	0.353021095657986	1.09128672529039	0.791906150598804
37	-0.950058087126676	-0.302616287990637	0.770598704580252	1.51503765976868	-0.359230825848432	0.523498362828933	0.071440123349826	-0.0522700142058753	-0.377467832359017	0.121890745753720	1.39083597668074	-0.727636177822861	1.46076968069405	0.414929349590155	1.35789686656059	-0.982302587880706	0.792266550931297	0.000951788947924422	-0.682806210627961	0.639122046852777	0.0294566242931961	1.21680163464617	-0.392076949885662	1.91484987574986	-1.65824044868867	0.0247972144903774	0.190921132356022	-0.398255789246323	0.753324420192539	1.21396239105419	-0.849676739607626	-0.627592826389626	0.717485291055611	0.168574890193852	0.458858625457375	-0.67183785003824	-0.864246141733115	-0.278650623295259	-0.753839910359273	-0.920154461853055
38	1.98677566930527	-0.0445629873491961	2.10610053513788	-2.05008231872297	0.531910638615904	-0.244003423228106	-0.662040677075326	1.18064502470461	-0.601117864260744	-0.106265584077739	1.54902163751935	0.779726981737824	0.641027533024892	-1.22911403016442	-0.761502603102657	0.53929698308881	0.268626815697987	0.52994686363365	-0.800951505147551	0.310432971842291	-1.15160876236078	0.90357531752906	0.475895466749222	1.61723818190857	-0.606286010524172	0.211453599084668	0.676923589308201	1.04986421682781	-1.97191956471478	-0.323666500146001	0.918895846454608	-0.318864461101967	0.313151731227216	0.329775720877432	0.471778190879223	-0.292893252096499	2.95037743800642	1.65534987327488	-0.659500871682423	0.0746234136811796
39	-1.27540845714443	1.77784817600493	0.0223113596508424	0.183687670660013	-0.360494882209474	-1.79641266141032	-0.655151454485963	0.707012820026387	-0.65762074360508	0.787475427791972	0.857625096462246	-0.180763532536477	1.08900377285865	0.156700781000888	-0.879292518688716	-0.486811280978334	-0.614913228419438	-1.10432342746148	0.948201975839506	-0.0857990813002375	0.0625253627277958	-1.62175809513645	0.42361558257482	-0.656057940157213	-0.233812902081496	1.91810168921436	-0.550844456297564	1.60655377230419	-0.827487777200966	-0.191709244724031	-0.701031921967724	1.45207056316605	-0.927838721823725	-0.423444604027286	0.244553131452124	0.96182526965979	0.08236007364453	0.513102266182113	-0.0409520810539152	-0.858438641248043
40	0.137317511862645	-1.19159306397257	-0.826113367107734	-0.928694535365376	1.18610771952543	0.220784932574958	1.69666082292387	1.263410397079	1.52155457548274	0.0674498133444445	-0.0372700474374383	0.328467755696574	-0.457165925562459	0.75094646832796	-1.31808601768388	0.0851013488238907	1.86047041858725	0.08812384387082	0.813156213025964	0.240355294760937	-0.388332402621394	1.78783305826538	-2.51119493491816	0.85033146684429	0.469641857021353	-0.255474961694216	0.170295109763294	1.15221973982051	0.359525328674519	0.268384913701290	0.797655632102228	1.16093821423703	-0.737908899133065	-0.269606974921716	-0.706233533381422	-0.806789992169643	1.32313933431283	1.30980242392339	1.74671143739087	1.94938989346773
